2053/01/01,2052/11/12,仏滅です
2053/01/02,2052/11/13,大安です
2053/01/03,2052/11/14,赤口です
2053/01/04,2052/11/15,先勝です
2053/01/05,2052/11/16,友引です
2053/01/06,2052/11/17,先負です
2053/01/07,2052/11/18,仏滅です
2053/01/08,2052/11/19,大安です
2053/01/09,2052/11/20,赤口です
2053/01/10,2052/11/21,先勝です
2053/01/11,2052/11/22,友引です
2053/01/12,2052/11/23,先負です
2053/01/13,2052/11/24,仏滅です
2053/01/14,2052/11/25,大安です
2053/01/15,2052/11/26,赤口です
2053/01/16,2052/11/27,先勝です
2053/01/17,2052/11/28,友引です
2053/01/18,2052/11/29,先負です
2053/01/19,2052/11/30,仏滅です
2053/01/20,2052/12/01,赤口です
2053/01/21,2052/12/02,先勝です
2053/01/22,2052/12/03,友引です
2053/01/23,2052/12/04,先負です
2053/01/24,2052/12/05,仏滅です
2053/01/25,2052/12/06,大安です
2053/01/26,2052/12/07,赤口です
2053/01/27,2052/12/08,先勝です
2053/01/28,2052/12/09,友引です
2053/01/29,2052/12/10,先負です
2053/01/30,2052/12/11,仏滅です
2053/01/31,2052/12/12,大安です
2053/02/01,2052/12/13,赤口です
2053/02/02,2052/12/14,先勝です
2053/02/03,2052/12/15,友引です
2053/02/04,2052/12/16,先負です
2053/02/05,2052/12/17,仏滅です
2053/02/06,2052/12/18,大安です
2053/02/07,2052/12/19,赤口です
2053/02/08,2052/12/20,先勝です
2053/02/09,2052/12/21,友引です
2053/02/10,2052/12/22,先負です
2053/02/11,2052/12/23,仏滅です
2053/02/12,2052/12/24,大安です
2053/02/13,2052/12/25,赤口です
2053/02/14,2052/12/26,先勝です
2053/02/15,2052/12/27,友引です
2053/02/16,2052/12/28,先負です
2053/02/17,2052/12/29,仏滅です
2053/02/18,2052/12/30,大安です
2053/02/19,2053/01/01,先勝です
2053/02/20,2053/01/02,友引です
2053/02/21,2053/01/03,先負です
2053/02/22,2053/01/04,仏滅です
2053/02/23,2053/01/05,大安です
2053/02/24,2053/01/06,赤口です
2053/02/25,2053/01/07,先勝です
2053/02/26,2053/01/08,友引です
2053/02/27,2053/01/09,先負です
2053/02/28,2053/01/10,仏滅です
2053/03/01,2053/01/11,大安です
2053/03/02,2053/01/12,赤口です
2053/03/03,2053/01/13,先勝です
2053/03/04,2053/01/14,友引です
2053/03/05,2053/01/15,先負です
2053/03/06,2053/01/16,仏滅です
2053/03/07,2053/01/17,大安です
2053/03/08,2053/01/18,赤口です
2053/03/09,2053/01/19,先勝です
2053/03/10,2053/01/20,友引です
2053/03/11,2053/01/21,先負です
2053/03/12,2053/01/22,仏滅です
2053/03/13,2053/01/23,大安です
2053/03/14,2053/01/24,赤口です
2053/03/15,2053/01/25,先勝です
2053/03/16,2053/01/26,友引です
2053/03/17,2053/01/27,先負です
2053/03/18,2053/01/28,仏滅です
2053/03/19,2053/01/29,大安です
2053/03/20,2053/02/01,友引です
2053/03/21,2053/02/02,先負です
2053/03/22,2053/02/03,仏滅です
2053/03/23,2053/02/04,大安です
2053/03/24,2053/02/05,赤口です
2053/03/25,2053/02/06,先勝です
2053/03/26,2053/02/07,友引です
2053/03/27,2053/02/08,先負です
2053/03/28,2053/02/09,仏滅です
2053/03/29,2053/02/10,大安です
2053/03/30,2053/02/11,赤口です
2053/03/31,2053/02/12,先勝です
2053/04/01,2053/02/13,友引です
2053/04/02,2053/02/14,先負です
2053/04/03,2053/02/15,仏滅です
2053/04/04,2053/02/16,大安です
2053/04/05,2053/02/17,赤口です
2053/04/06,2053/02/18,先勝です
2053/04/07,2053/02/19,友引です
2053/04/08,2053/02/20,先負です
2053/04/09,2053/02/21,仏滅です
2053/04/10,2053/02/22,大安です
2053/04/11,2053/02/23,赤口です
2053/04/12,2053/02/24,先勝です
2053/04/13,2053/02/25,友引です
2053/04/14,2053/02/26,先負です
2053/04/15,2053/02/27,仏滅です
2053/04/16,2053/02/28,大安です
2053/04/17,2053/03/01,先負です
2053/04/18,2053/03/02,仏滅です
2053/04/19,2053/03/01,先負です
2053/04/20,2053/03/02,仏滅です
2053/04/21,2053/03/03,大安です
2053/04/22,2053/03/04,赤口です
2053/04/23,2053/03/05,先勝です
2053/04/24,2053/03/06,友引です
2053/04/25,2053/03/07,先負です
2053/04/26,2053/03/08,仏滅です
2053/04/27,2053/03/09,大安です
2053/04/28,2053/03/10,赤口です
2053/04/29,2053/03/11,先勝です
2053/04/30,2053/03/12,友引です
2053/05/01,2053/03/13,先負です
2053/05/02,2053/03/14,仏滅です
2053/05/03,2053/03/15,大安です
2053/05/04,2053/03/16,赤口です
2053/05/05,2053/03/17,先勝です
2053/05/06,2053/03/18,友引です
2053/05/07,2053/03/19,先負です
2053/05/08,2053/03/20,仏滅です
2053/05/09,2053/03/21,大安です
2053/05/10,2053/03/22,赤口です
2053/05/11,2053/03/23,先勝です
2053/05/12,2053/03/24,友引です
2053/05/13,2053/03/25,先負です
2053/05/14,2053/03/26,仏滅です
2053/05/15,2053/03/27,大安です
2053/05/16,2053/03/28,赤口です
2053/05/17,2053/03/29,先勝です
2053/05/18,2053/04/01,仏滅です
2053/05/19,2053/04/02,大安です
2053/05/20,2053/04/03,赤口です
2053/05/21,2053/04/04,先勝です
2053/05/22,2053/04/05,友引です
2053/05/23,2053/04/06,先負です
2053/05/24,2053/04/07,仏滅です
2053/05/25,2053/04/08,大安です
2053/05/26,2053/04/09,赤口です
2053/05/27,2053/04/10,先勝です
2053/05/28,2053/04/11,友引です
2053/05/29,2053/04/12,先負です
2053/05/30,2053/04/13,仏滅です
2053/05/31,2053/04/14,大安です
2053/06/01,2053/04/15,赤口です
2053/06/02,2053/04/16,先勝です
2053/06/03,2053/04/17,友引です
2053/06/04,2053/04/18,先負です
2053/06/05,2053/04/19,仏滅です
2053/06/06,2053/04/20,大安です
2053/06/07,2053/04/21,赤口です
2053/06/08,2053/04/22,先勝です
2053/06/09,2053/04/23,友引です
2053/06/10,2053/04/24,先負です
2053/06/11,2053/04/25,仏滅です
2053/06/12,2053/04/26,大安です
2053/06/13,2053/04/27,赤口です
2053/06/14,2053/04/28,先勝です
2053/06/15,2053/04/29,友引です
2053/06/16,2053/05/01,大安です
2053/06/17,2053/05/02,赤口です
2053/06/18,2053/05/03,先勝です
2053/06/19,2053/05/04,友引です
2053/06/20,2053/05/05,先負です
2053/06/21,2053/05/06,仏滅です
2053/06/22,2053/05/07,大安です
2053/06/23,2053/05/08,赤口です
2053/06/24,2053/05/09,先勝です
2053/06/25,2053/05/10,友引です
2053/06/26,2053/05/11,先負です
2053/06/27,2053/05/12,仏滅です
2053/06/28,2053/05/13,大安です
2053/06/29,2053/05/14,赤口です
2053/06/30,2053/05/15,先勝です
2053/07/01,2053/05/16,友引です
2053/07/02,2053/05/17,先負です
2053/07/03,2053/05/18,仏滅です
2053/07/04,2053/05/19,大安です
2053/07/05,2053/05/20,赤口です
2053/07/06,2053/05/21,先勝です
2053/07/07,2053/05/22,友引です
2053/07/08,2053/05/23,先負です
2053/07/09,2053/05/24,仏滅です
