1918/01/01,1917/11/19,大安です
1918/01/02,1917/11/20,赤口です
1918/01/03,1917/11/21,先勝です
1918/01/04,1917/11/22,友引です
1918/01/05,1917/11/23,先負です
1918/01/06,1917/11/24,仏滅です
1918/01/07,1917/11/25,大安です
1918/01/08,1917/11/26,赤口です
1918/01/09,1917/11/27,先勝です
1918/01/10,1917/11/28,友引です
1918/01/11,1917/11/29,先負です
1918/01/12,1917/11/30,仏滅です
1918/01/13,1917/12/01,赤口です
1918/01/14,1917/12/02,先勝です
1918/01/15,1917/12/03,友引です
1918/01/16,1917/12/04,先負です
1918/01/17,1917/12/05,仏滅です
1918/01/18,1917/12/06,大安です
1918/01/19,1917/12/07,赤口です
1918/01/20,1917/12/08,先勝です
1918/01/21,1917/12/09,友引です
1918/01/22,1917/12/10,先負です
1918/01/23,1917/12/11,仏滅です
1918/01/24,1917/12/12,大安です
1918/01/25,1917/12/13,赤口です
1918/01/26,1917/12/14,先勝です
1918/01/27,1917/12/15,友引です
1918/01/28,1917/12/16,先負です
1918/01/29,1917/12/17,仏滅です
1918/01/30,1917/12/18,大安です
1918/01/31,1917/12/19,赤口です
1918/02/01,1917/12/20,先勝です
1918/02/02,1917/12/21,友引です
1918/02/03,1917/12/22,先負です
1918/02/04,1917/12/23,仏滅です
1918/02/05,1917/12/24,大安です
1918/02/06,1917/12/25,赤口です
1918/02/07,1917/12/26,先勝です
1918/02/08,1917/12/27,友引です
1918/02/09,1917/12/28,先負です
1918/02/10,1917/12/29,仏滅です
1918/02/11,1918/01/01,先勝です
1918/02/12,1918/01/02,友引です
1918/02/13,1918/01/03,先負です
1918/02/14,1918/01/04,仏滅です
1918/02/15,1918/01/05,大安です
1918/02/16,1918/01/06,赤口です
1918/02/17,1918/01/07,先勝です
1918/02/18,1918/01/08,友引です
1918/02/19,1918/01/09,先負です
1918/02/20,1918/01/10,仏滅です
1918/02/21,1918/01/11,大安です
1918/02/22,1918/01/12,赤口です
1918/02/23,1918/01/13,先勝です
1918/02/24,1918/01/14,友引です
1918/02/25,1918/01/15,先負です
1918/02/26,1918/01/16,仏滅です
1918/02/27,1918/01/17,大安です
1918/02/28,1918/01/18,赤口です
1918/03/01,1918/01/19,先勝です
1918/03/02,1918/01/20,友引です
1918/03/03,1918/01/21,先負です
1918/03/04,1918/01/22,仏滅です
1918/03/05,1918/01/23,大安です
1918/03/06,1918/01/24,赤口です
1918/03/07,1918/01/25,先勝です
1918/03/08,1918/01/26,友引です
1918/03/09,1918/01/27,先負です
1918/03/10,1918/01/28,仏滅です
1918/03/11,1918/01/29,大安です
1918/03/12,1918/01/30,赤口です
1918/03/13,1918/02/01,友引です
1918/03/14,1918/02/02,先負です
1918/03/15,1918/02/03,仏滅です
1918/03/16,1918/02/04,大安です
1918/03/17,1918/02/05,赤口です
