1949/01/01,1948/12/03,友引です
1949/01/02,1948/12/04,先負です
1949/01/03,1948/12/05,仏滅です
1949/01/04,1948/12/06,大安です
1949/01/05,1948/12/07,赤口です
1949/01/06,1948/12/08,先勝です
1949/01/07,1948/12/09,友引です
1949/01/08,1948/12/10,先負です
1949/01/09,1948/12/11,仏滅です
1949/01/10,1948/12/12,大安です
1949/01/11,1948/12/13,赤口です
1949/01/12,1948/12/14,先勝です
1949/01/13,1948/12/15,友引です
1949/01/14,1948/12/16,先負です
1949/01/15,1948/12/17,仏滅です
1949/01/16,1948/12/18,大安です
1949/01/17,1948/12/19,赤口です
1949/01/18,1948/12/20,先勝です
1949/01/19,1948/12/21,友引です
1949/01/20,1948/12/22,先負です
1949/01/21,1948/12/23,仏滅です
1949/01/22,1948/12/24,大安です
1949/01/23,1948/12/25,赤口です
1949/01/24,1948/12/26,先勝です
1949/01/25,1948/12/27,友引です
1949/01/26,1948/12/28,先負です
1949/01/27,1948/12/29,仏滅です
1949/01/28,1948/12/30,大安です
1949/01/29,1949/01/01,先勝です
1949/01/30,1949/01/02,友引です
1949/01/31,1949/01/03,先負です
1949/02/01,1949/01/04,仏滅です
1949/02/02,1949/01/05,大安です
1949/02/03,1949/01/06,赤口です
1949/02/04,1949/01/07,先勝です
1949/02/05,1949/01/08,友引です
1949/02/06,1949/01/09,先負です
1949/02/07,1949/01/10,仏滅です
1949/02/08,1949/01/11,大安です
1949/02/09,1949/01/12,赤口です
1949/02/10,1949/01/13,先勝です
1949/02/11,1949/01/14,友引です
1949/02/12,1949/01/15,先負です
1949/02/13,1949/01/16,仏滅です
1949/02/14,1949/01/17,大安です
1949/02/15,1949/01/18,赤口です
1949/02/16,1949/01/19,先勝です
1949/02/17,1949/01/20,友引です
1949/02/18,1949/01/21,先負です
1949/02/19,1949/01/22,仏滅です
1949/02/20,1949/01/23,大安です
1949/02/21,1949/01/24,赤口です
1949/02/22,1949/01/25,先勝です
1949/02/23,1949/01/26,友引です
1949/02/24,1949/01/27,先負です
1949/02/25,1949/01/28,仏滅です
1949/02/26,1949/01/29,大安です
1949/02/27,1949/01/30,赤口です
1949/02/28,1949/02/01,友引です
1949/03/01,1949/02/02,先負です
1949/03/02,1949/02/03,仏滅です
1949/03/03,1949/02/04,大安です
1949/03/04,1949/02/05,赤口です
1949/03/05,1949/02/06,先勝です
1949/03/06,1949/02/07,友引です
1949/03/07,1949/02/08,先負です
1949/03/08,1949/02/09,仏滅です
1949/03/09,1949/02/10,大安です
1949/03/10,1949/02/11,赤口です
1949/03/11,1949/02/12,先勝です
1949/03/12,1949/02/13,友引です
1949/03/13,1949/02/14,先負です
1949/03/14,1949/02/15,仏滅です
1949/03/15,1949/02/16,大安です
1949/03/16,1949/02/17,赤口です
1949/03/17,1949/02/18,先勝です
1949/03/18,1949/02/19,友引です
1949/03/19,1949/02/20,先負です
1949/03/20,1949/02/21,仏滅です
1949/03/21,1949/02/22,大安です
1949/03/22,1949/02/23,赤口です
1949/03/23,1949/02/24,先勝です
1949/03/24,1949/02/25,友引です
1949/03/25,1949/02/26,先負です
1949/03/26,1949/02/27,仏滅です
1949/03/27,1949/02/28,大安です
1949/03/28,1949/03/01,先負です
1949/03/29,1949/03/02,仏滅です
1949/03/30,1949/03/01,先負です
1949/03/31,1949/03/02,仏滅です
1949/04/01,1949/03/03,大安です
1949/04/02,1949/03/04,赤口です
1949/04/03,1949/03/05,先勝です
1949/04/04,1949/03/06,友引です
1949/04/05,1949/03/07,先負です
1949/04/06,1949/03/08,仏滅です
1949/04/07,1949/03/09,大安です
1949/04/08,1949/03/10,赤口です
1949/04/09,1949/03/11,先勝です
1949/04/10,1949/03/12,友引です
1949/04/11,1949/03/13,先負です
1949/04/12,1949/03/14,仏滅です
1949/04/13,1949/03/15,大安です
1949/04/14,1949/03/16,赤口です
1949/04/15,1949/03/17,先勝です
1949/04/16,1949/03/18,友引です
1949/04/17,1949/03/19,先負です
1949/04/18,1949/03/20,仏滅です
1949/04/19,1949/03/21,大安です
1949/04/20,1949/03/22,赤口です
1949/04/21,1949/03/23,先勝です
1949/04/22,1949/03/24,友引です
1949/04/23,1949/03/25,先負です
1949/04/24,1949/03/26,仏滅です
1949/04/25,1949/03/27,大安です
1949/04/26,1949/03/28,赤口です
1949/04/27,1949/03/29,先勝です
1949/04/28,1949/04/01,仏滅です
1949/04/29,1949/04/02,大安です
1949/04/30,1949/04/03,赤口です
1949/05/01,1949/04/04,先勝です
1949/05/02,1949/04/05,友引です
1949/05/03,1949/04/06,先負です
1949/05/04,1949/04/07,仏滅です
1949/05/05,1949/04/08,大安です
1949/05/06,1949/04/09,赤口です
1949/05/07,1949/04/10,先勝です
1949/05/08,1949/04/11,友引です
1949/05/09,1949/04/12,先負です
1949/05/10,1949/04/13,仏滅です
1949/05/11,1949/04/14,大安です
1949/05/12,1949/04/15,赤口です
1949/05/13,1949/04/16,先勝です
1949/05/14,1949/04/17,友引です
1949/05/15,1949/04/18,先負です
1949/05/16,1949/04/19,仏滅です
1949/05/17,1949/04/20,大安です
1949/05/18,1949/04/21,赤口です
1949/05/19,1949/04/22,先勝です
1949/05/20,1949/04/23,友引です
1949/05/21,1949/04/24,先負です
1949/05/22,1949/04/25,仏滅です
1949/05/23,1949/04/26,大安です
1949/05/24,1949/04/27,赤口です
1949/05/25,1949/04/28,先勝です
1949/05/26,1949/04/29,友引です
1949/05/27,1949/04/30,先負です
1949/05/28,1949/05/01,大安です
1949/05/29,1949/05/02,赤口です
1949/05/30,1949/05/03,先勝です
1949/05/31,1949/05/04,友引です
1949/06/01,1949/05/05,先負です
1949/06/02,1949/05/06,仏滅です
1949/06/03,1949/05/07,大安です
1949/06/04,1949/05/08,赤口です
1949/06/05,1949/05/09,先勝です
1949/06/06,1949/05/10,友引です
1949/06/07,1949/05/11,先負です
1949/06/08,1949/05/12,仏滅です
1949/06/09,1949/05/13,大安です
1949/06/10,1949/05/14,赤口です
1949/06/11,1949/05/15,先勝です
1949/06/12,1949/05/16,友引です
1949/06/13,1949/05/17,先負です
1949/06/14,1949/05/18,仏滅です
1949/06/15,1949/05/19,大安です
1949/06/16,1949/05/20,赤口です
1949/06/17,1949/05/21,先勝です
1949/06/18,1949/05/22,友引です
1949/06/19,1949/05/23,先負です
1949/06/20,1949/05/24,仏滅です
1949/06/21,1949/05/25,大安です
1949/06/22,1949/05/26,赤口です
1949/06/23,1949/05/27,先勝です
1949/06/24,1949/05/28,友引です
1949/06/25,1949/05/29,先負です
1949/06/26,1949/06/01,赤口です
