1988/01/01,1987/11/12,仏滅です
1988/01/02,1987/11/13,大安です
1988/01/03,1987/11/14,赤口です
1988/01/04,1987/11/15,先勝です
1988/01/05,1987/11/16,友引です
1988/01/06,1987/11/17,先負です
1988/01/07,1987/11/18,仏滅です
1988/01/08,1987/11/19,大安です
1988/01/09,1987/11/20,赤口です
1988/01/10,1987/11/21,先勝です
1988/01/11,1987/11/22,友引です
1988/01/12,1987/11/23,先負です
1988/01/13,1987/11/24,仏滅です
1988/01/14,1987/11/25,大安です
1988/01/15,1987/11/26,赤口です
1988/01/16,1987/11/27,先勝です
1988/01/17,1987/11/28,友引です
1988/01/18,1987/11/29,先負です
1988/01/19,1987/12/01,赤口です
1988/01/20,1987/12/02,先勝です
1988/01/21,1987/12/03,友引です
1988/01/22,1987/12/04,先負です
1988/01/23,1987/12/05,仏滅です
1988/01/24,1987/12/06,大安です
1988/01/25,1987/12/07,赤口です
1988/01/26,1987/12/08,先勝です
1988/01/27,1987/12/09,友引です
1988/01/28,1987/12/10,先負です
1988/01/29,1987/12/11,仏滅です
1988/01/30,1987/12/12,大安です
1988/01/31,1987/12/13,赤口です
1988/02/01,1987/12/14,先勝です
1988/02/02,1987/12/15,友引です
1988/02/03,1987/12/16,先負です
1988/02/04,1987/12/17,仏滅です
1988/02/05,1987/12/18,大安です
1988/02/06,1987/12/19,赤口です
1988/02/07,1987/12/20,先勝です
1988/02/08,1987/12/21,友引です
1988/02/09,1987/12/22,先負です
1988/02/10,1987/12/23,仏滅です
1988/02/11,1987/12/24,大安です
1988/02/12,1987/12/25,赤口です
1988/02/13,1987/12/26,先勝です
1988/02/14,1987/12/27,友引です
1988/02/15,1987/12/28,先負です
1988/02/16,1987/12/29,仏滅です
1988/02/17,1987/12/30,大安です
1988/02/18,1988/01/01,先勝です
1988/02/19,1988/01/02,友引です
1988/02/20,1988/01/03,先負です
1988/02/21,1988/01/04,仏滅です
1988/02/22,1988/01/05,大安です
1988/02/23,1988/01/06,赤口です
1988/02/24,1988/01/07,先勝です
1988/02/25,1988/01/08,友引です
1988/02/26,1988/01/09,先負です
1988/02/27,1988/01/10,仏滅です
1988/02/28,1988/01/11,大安です
1988/02/29,1988/01/12,赤口です
1988/03/01,1988/01/13,先勝です
1988/03/02,1988/01/14,友引です
1988/03/03,1988/01/15,先負です
1988/03/04,1988/01/16,仏滅です
1988/03/05,1988/01/17,大安です
1988/03/06,1988/01/18,赤口です
1988/03/07,1988/01/19,先勝です
1988/03/08,1988/01/20,友引です
1988/03/09,1988/01/21,先負です
