2060/01/01,2059/11/28,友引です
2060/01/02,2059/11/29,先負です
2060/01/03,2059/11/30,仏滅です
2060/01/04,2059/12/01,赤口です
2060/01/05,2059/12/02,先勝です
2060/01/06,2059/12/03,友引です
2060/01/07,2059/12/04,先負です
2060/01/08,2059/12/05,仏滅です
2060/01/09,2059/12/06,大安です
2060/01/10,2059/12/07,赤口です
2060/01/11,2059/12/08,先勝です
2060/01/12,2059/12/09,友引です
2060/01/13,2059/12/10,先負です
2060/01/14,2059/12/11,仏滅です
2060/01/15,2059/12/12,大安です
2060/01/16,2059/12/13,赤口です
2060/01/17,2059/12/14,先勝です
2060/01/18,2059/12/15,友引です
2060/01/19,2059/12/16,先負です
2060/01/20,2059/12/17,仏滅です
2060/01/21,2059/12/18,大安です
2060/01/22,2059/12/19,赤口です
2060/01/23,2059/12/20,先勝です
2060/01/24,2059/12/21,友引です
2060/01/25,2059/12/22,先負です
2060/01/26,2059/12/23,仏滅です
2060/01/27,2059/12/24,大安です
2060/01/28,2059/12/25,赤口です
2060/01/29,2059/12/26,先勝です
2060/01/30,2059/12/27,友引です
2060/01/31,2059/12/28,先負です
2060/02/01,2059/12/29,仏滅です
2060/02/02,2060/01/01,先勝です
2060/02/03,2060/01/02,友引です
2060/02/04,2060/01/03,先負です
2060/02/05,2060/01/04,仏滅です
2060/02/06,2060/01/05,大安です
2060/02/07,2060/01/06,赤口です
2060/02/08,2060/01/07,先勝です
2060/02/09,2060/01/08,友引です
2060/02/10,2060/01/09,先負です
2060/02/11,2060/01/10,仏滅です
2060/02/12,2060/01/11,大安です
2060/02/13,2060/01/12,赤口です
2060/02/14,2060/01/13,先勝です
2060/02/15,2060/01/14,友引です
2060/02/16,2060/01/15,先負です
2060/02/17,2060/01/16,仏滅です
2060/02/18,2060/01/17,大安です
2060/02/19,2060/01/18,赤口です
2060/02/20,2060/01/19,先勝です
2060/02/21,2060/01/20,友引です
2060/02/22,2060/01/21,先負です
2060/02/23,2060/01/22,仏滅です
2060/02/24,2060/01/23,大安です
2060/02/25,2060/01/24,赤口です
2060/02/26,2060/01/25,先勝です
2060/02/27,2060/01/26,友引です
2060/02/28,2060/01/27,先負です
2060/02/29,2060/01/28,仏滅です
2060/03/01,2060/01/29,大安です
2060/03/02,2060/01/30,赤口です
2060/03/03,2060/02/01,友引です
2060/03/04,2060/02/02,先負です
2060/03/05,2060/02/03,仏滅です
2060/03/06,2060/02/04,大安です
2060/03/07,2060/02/05,赤口です
2060/03/08,2060/02/06,先勝です
2060/03/09,2060/02/07,友引です
2060/03/10,2060/02/08,先負です
2060/03/11,2060/02/09,仏滅です
2060/03/12,2060/02/10,大安です
2060/03/13,2060/02/11,赤口です
2060/03/14,2060/02/12,先勝です
2060/03/15,2060/02/13,友引です
2060/03/16,2060/02/14,先負です
2060/03/17,2060/02/15,仏滅です
2060/03/18,2060/02/16,大安です
2060/03/19,2060/02/17,赤口です
2060/03/20,2060/02/18,先勝です
2060/03/21,2060/02/19,友引です
2060/03/22,2060/02/20,先負です
2060/03/23,2060/02/21,仏滅です
2060/03/24,2060/02/22,大安です
2060/03/25,2060/02/23,赤口です
2060/03/26,2060/02/24,先勝です
